LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(micron),(micron),(micron),(micron),(radians),,(micron^2),(micron),,,
ID49682,49682,0,345.0,471.44109222431035,43.76529384980494,0.0,3029.934694290161,101,3.8115590559834343,1,,3957.3739130434783,3831.0,2139.0,7209.0,1365294.0,986.0645834272652,-0.25583478863005965,-2.7594463710832198,-0.1785053823661737,0.2402545726134165,5.955620549057558,2.737580979283304,1.5603559388243426,2.175504795703517,45.641002896344034,33.36099571562135,0.5153319084482392,0.7871853546910739,4.938117448288776
ID41237,41237,0,419.0,442.8382214980359,201.4422671615657,0.0,389.9915943145752,13,4.236604242921029,1,,3831.1733021077284,3676.0,1974.0,6968.0,1635911.0,995.4292102499716,-0.28661801867563585,-3.0926641952199496,-0.031194420768776106,0.04697917515991683,6.776823322633215,2.6573361854747417,1.3136131318250273,2.5502318297835216,56.38786695042484,35.47820581638599,0.562953122969099,0.9269356597600841,4.724641013616977
ID42263,42263,0,373.0,441.4701998599862,175.60961586181404,0.0,779.9831886291504,26,3.9449561291391384,1,,4222.67115902965,4143.0,2014.0,7461.0,1566611.0,1051.0438413483141,-0.2600234495670489,-2.823520752356299,-0.07933308679164372,-0.05036725142848256,6.359328631288803,2.6117400555303423,1.2078243864911533,2.4349010606254504,48.89159757936841,31.420936014709582,0.6223086760804775,0.9270440251572327,4.493678566886404
ID46616,46616,0,354.0,453.8790062567971,73.80332641177947,0.0,2189.952798843384,73,3.841908539543456,1,,4100.643874643874,3994.0,2198.0,7139.0,1439326.0,972.4024776432126,-0.2555956559377421,-2.8958800067041266,0.1388961012627349,0.13366482710057936,5.509385604089361,3.075591634747387,0.7019819440959005,1.791325461366679,46.370728233349375,32.53226148895132,0.5505861360761666,0.797945205479451,4.777407601561294
ID44569,44569,0,349.0,458.39084135432563,137.14792409837113,0.0,1469.9683170318604,49,3.8391594096461334,1,,4394.134670487106,4148.0,2170.0,8139.0,1533553.0,1214.8424436305424,-0.22284905802557775,-2.0743824373674546,0.02935020908231633,0.10645242389874081,4.361561123282526,3.593635943672458,2.956667390885899,1.2136903102169274,46.30438956634898,27.95207854460669,0.7447385095390825,0.9208443271767801,4.107740750163175
ID51225,51225,0,322.0,461.0999191285446,9.876289797269513,0.0,3509.9243488311768,117,3.696243504154763,1,,3986.96,3900.0,1963.0,7001.0,1295762.0,1018.080796230987,-0.29113988440459343,-3.216849868211303,-0.2951635967147188,-0.0652553871478886,5.012584025773176,2.9650585567057646,-0.2588784346926939,1.6905514444012366,42.92111754932356,31.631472487774367,0.5390661560275753,0.8138364779874209,4.828184958545011
ID40986,40986,0,358.0,442.5834541290773,211.48889506348516,0.0,239.9948272705078,8,3.87474596183119,1,,4485.135211267606,4402.0,2085.0,8385.0,1592223.0,1193.7481605982923,-0.2292411918927482,-2.234945728962211,-0.05028806296984433,0.01380010881716626,5.642052238090973,2.790436224912499,0.9523367535896278,2.0219248115114667,47.16679223735545,29.885545267093743,0.6636266793011688,0.8943396226415077,4.351540334368331
ID40732,40732,0,362.0,442.65480807308273,207.89190180579956,0.0,299.99353408813477,10,3.918101112198011,1,,4297.065934065934,4101.0,2247.0,7697.0,1564132.0,1188.172876108317,-0.2674339802630785,-2.6405366352713684,0.058919027027670615,0.03130601698575707,6.79796159694195,2.43673923615784,1.240834775844226,2.789778034542885,48.22821090936331,32.99703512642626,0.5566230379975458,0.9284802043422735,4.751430086459771
ID46108,46108,0,345.0,454.8267367924403,91.88531093989953,0.0,1979.9573249816895,66,3.803239892068575,1,,4003.982558139535,3855.0,2113.0,6991.0,1377370.0,1041.793040972954,-0.29946617463174613,-3.285938156176484,-0.13791056728351855,-0.0010148577552147322,5.744141899622553,2.7714787777946186,0.5144879847560404,2.0725909740479436,45.441986895342524,36.10689824067594,0.4380128101783925,0.7974388824214207,5.356258469020304
ID40479,40479,0,399.0,448.4126920079576,220.76731246682456,0.0,89.99806022644043,3,4.094667912389934,1,,3979.194936708861,3771.0,2165.0,7733.0,1571782.0,1037.5271655545403,-0.25688059020841486,-2.651541445067244,0.023948950322537993,-0.4402504208208978,6.936876646397562,2.8338510669960906,0.09534224839437273,2.447862107923236,52.672901598396955,40.43894663275735,0.40475986113056034,0.7121076233183861,5.571937199304827
ID44064,44064,0,356.0,441.33707909857907,143.81968458996943,0.0,1259.972843170166,42,3.8856301011415346,1,,4480.783098591549,4329.0,1986.0,8522.0,1590678.0,1202.630647962936,-0.20455895385006231,-1.9162940286820618,0.049964216166521046,0.1701930056239924,4.502462387199383,3.595375527175481,1.2205551227434985,1.2522926612721614,47.43214690535746,26.331314139882206,0.8596814935199918,0.964912280701755,3.8232803360466248
ID47907,47907,0,350.0,456.6200212170169,58.84593068233939,0.0,2519.945686340332,84,3.850144151436988,1,,3928.190340909091,3793.0,2163.0,7767.0,1382723.0,1055.5691194546769,-0.2634048207178902,-2.661525854221991,0.010995021382149224,0.11908246449983118,6.7655326306963515,2.331289927852522,1.3206597795806423,2.9020554457284735,46.56974423435079,34.841805167820745,0.4820725702543272,0.8239436619718304,5.105622744111576
ID48163,48163,0,332.0,456.1967141606606,56.67225857757687,0.0,2609.9437465667725,87,3.7501233125477356,1,,3950.574850299401,3769.0,2045.0,7400.0,1319492.0,1011.8502328803444,-0.27702888362076694,-2.9921141585792497,0.02434716520582061,0.050747719548726034,6.308361383072406,2.4051288577794603,1.3755585022509254,2.6228787545697707,44.18155222233294,35.038987696607236,0.45221788310215183,0.8121951219512195,5.271461823758937
ID51498,51498,0,317.0,461.5551331227539,6.67732016031748,0.0,3539.9237022399902,118,3.6473606528260336,1,,3928.371794871795,3880.0,2016.0,7306.0,1225652.0,992.0461249645695,-0.3138213528568463,-3.6220630489467043,-0.18466915592288316,-3.9263304837740704E-4,5.081124462294935,2.8335751307236303,-0.11239696461354153,1.7931850146487316,41.79336021031505,30.85741457357639,0.551566757102272,0.812903225806451,4.773158876991619
ID44331,44331,0,363.0,458.4414628675928,130.0297410790003,0.0,1559.9663772583008,52,3.9261769045771397,1,,4206.06301369863,4041.0,2124.0,7290.0,1535213.0,1103.2984805695858,-0.24677454772756374,-2.497975233562941,0.16185758685677346,0.08034527341719763,5.020913751157504,3.222417112292501,0.13341297605974092,1.5581203724385362,48.427226910365135,29.078130011441658,0.7197248813309156,0.9057071960297775,4.1785121914341525
ID40492,40492,0,360.0,443.25821551787647,214.16563572833377,0.0,209.99547386169434,7,3.9181011121980163,1,,4248.328767123287,4182.0,2000.0,7886.0,1550640.0,1156.39171961652,-0.26832432697945086,-2.6945396198312475,-0.06878258787917695,0.09971237248586456,6.217016608781663,2.6190473348720174,0.9470088403343341,2.373770235460622,48.228210909363455,33.811819828134375,0.5301196753151052,0.8346727898966682,4.868755553152455
ID42029,42029,0,380.0,441.97799748004763,191.75391023472343,0.0,479.9896545410156,16,3.990194878831764,1,,4313.171503957784,4086.0,2387.0,8085.0,1634692.0,1181.7441059232067,-0.23123252740976188,-2.195620133800045,-0.02760968833559126,0.08853585151524397,5.273900018823347,3.2136206526267985,1.3838264850310757,1.6411084533305091,50.019354918377076,27.47636640358545,0.8325864759779951,0.9804941482444726,3.8849931367720627
ID41774,41774,0,377.0,444.9783041143758,182.19704585923301,0.0,689.98512840271,23,4.003403107203645,1,,4190.607894736842,4108.0,1831.0,7600.0,1592431.0,1027.4129441082343,-0.25513875518994494,-2.7942357404359472,-0.18515582901853625,-0.10307968156748606,6.587889664461114,2.617224933482964,0.5754354139713261,2.5171278097576613,50.351048253379545,32.89883206699178,0.5845981270843518,0.8734177215189868,4.636350091672019
ID42801,42801,0,367.0,443.589302025094,180.20399673563657,0.0,719.9844818115234,24,3.944956129139146,1,,4239.828804347826,4111.0,1928.0,7348.0,1560257.0,1055.2107944616703,-0.25907471076146665,-2.8098924347860303,0.0726343520001438,-0.21750417014704543,6.32849673998228,2.7954934583423823,0.71215176945884,2.263820979833317,48.8915975793686,34.40030932712827,0.5191817249085012,0.8216276477146066,4.919774912027147
ID51250,51250,0,312.0,461.0374671698882,14.40777827938815,0.0,3419.9262886047363,114,3.6212143612193075,1,,4052.7129032258063,3930.0,2170.0,7370.0,1256341.0,1048.4027911324574,-0.2945751891000413,-3.2284428360312014,-0.18964556699293802,0.08212596187386904,4.817441543931279,2.88305166907142,2.348659948650302,1.670952205127455,41.19631220731065,30.64556146681969,0.551230246408343,0.8085937500000004,4.774615594899618
ID42803,42803,0,367.0,438.1935538815322,154.9938029044963,0.0,959.9793090820312,32,3.9154054798787934,1,,4436.972527472528,4309.0,2419.0,7881.0,1615058.0,1189.3875565070282,-0.21790040662659493,-2.0786880788102238,-0.015182322197287572,-0.14262497129253526,4.6261652099630455,3.5736915477799807,0.9642376570530815,1.294506016569022,48.16187224236315,27.46216999798726,0.8024971947040678,0.9565217391304359,3.9571559916603465
ID48692,48692,0,341.0,456.9073912669357,46.446224503439126,0.0,2789.9398670196533,93,3.783757378826519,1,,3840.279411764706,3776.0,1762.0,7023.0,1305695.0,887.1255135892608,-0.29399532540907886,-3.605293275054092,-0.2260973064051998,0.15660327068046967,5.40683311934485,2.93225060362963,1.6756801204015392,1.8439191768439251,44.97761622633883,32.201617241919784,0.5450683078910773,0.8139255702280892,4.801528005719403
ID40505,40505,0,362.0,442.52326309630587,209.71707350091185,0.0,269.9941806793213,9,3.9127079904232955,1,,4476.621546961326,4398.0,2070.0,7988.0,1620537.0,1202.8978504627962,-0.22829500321505924,-2.201895588156667,-0.04464867716991538,-0.03774470288464558,6.291354548136931,2.5640546373519397,1.1158440067018383,2.453674136458499,48.09553357536245,32.46957066145538,0.5732730411819346,0.8841463414634146,4.6819219819874975
ID47680,47680,0,339.0,455.258636255561,63.3213159740752,0.0,2369.9489192962646,79,3.7753769535235375,1,,4251.448377581121,4190.0,2266.0,7003.0,1441241.0,1041.690677217473,-0.23259727399389132,-2.4740553490474144,-0.06225637529408786,0.6239883800551619,5.823069296157013,3.170657742529645,1.0379463560712114,1.8365493121661232,44.77860022533757,34.52892088275791,0.4719699692315596,0.7180851063829803,5.159976800466306
ID48960,48960,0,340.0,456.895520138888,45.22367896296393,0.0,2849.9385738372803,95,3.8004627906452697,1,,3785.5307917888563,3666.0,2231.0,6852.0,1290866.0,933.004329677058,-0.2997377560948718,-3.4733924850554945,-0.14424850648664267,0.2784845816733823,5.339224641931557,2.98776129723908,1.5649817542634672,1.787031864582157,45.37564822834189,33.88654068598313,0.49656743409451054,0.7558011049723772,5.030553995833981
ID49472,49472,0,337.0,465.6724124751116,45.70436979800933,0.0,2939.9366340637207,98,3.76136808534927,1,,3785.9671641791047,3669.0,2087.0,6783.0,1268299.0,874.7459077413267,-0.2936752277934455,-3.5990492978931825,-0.40696538308629077,0.17106178999915025,4.523480236986697,3.573127019614775,1.8768706244560338,1.2659724135623875,44.446906890334866,32.29057069619955,0.5356732579536909,0.7622298065984086,4.8434514304963425
ID48451,48451,0,352.0,456.0386253738637,52.86213267116959,0.0,2669.9424533843994,89,3.8528854434549364,1,,3812.7314285714288,3671.0,2227.0,6791.0,1334456.0,945.6891920745152,-0.282910649437496,-3.1812207541828057,-0.2595349986890622,0.04301460338515478,6.220073445344368,2.622054502300904,1.6528056921793228,2.3722136362482673,46.636082901351244,34.84036957543924,0.48279906818969165,0.7997724687144465,5.101779923098533
ID40516,40516,0,399.0,451.30852789492985,221.93776455327043,0.0,29.999353408813477,1,4.112677848744463,1,,3848.9223057644112,3772.0,2124.0,7390.0,1535720.0,950.87142602079,-0.3189268685578787,-3.7909207404489926,-0.16501002846681811,-0.08516417765113155,7.027631219713042,2.5907825688780974,-0.20241942613373984,2.712551529461718,53.1372722674006,36.97220675929433,0.4884930335538727,0.8352450469238779,5.071959122870721
ID42310,42310,0,357.0,438.40880038308893,153.33689200098246,0.0,989.9786624908447,33,3.8774698609105553,1,,4539.977591036414,4455.0,2094.0,7920.0,1620772.0,1244.2356818869557,-0.2157179696587445,-2.007220633371191,-0.1126745441084419,-0.33304435611561983,4.806565038616219,3.6100342191685857,1.0376999574297514,1.3314458386832693,47.233130904356244,27.920140794391028,0.7614149334682648,0.95827725437416,4.062508071612208
ID43335,43335,0,354.0,440.6705929718747,142.92949927163258,0.0,1229.9734897613525,41,3.858362184589731,1,,4533.589235127479,4439.0,1692.0,7644.0,1600357.0,1160.5762374579144,-0.19896304955564678,-1.940521097999363,0.10515906827103236,0.057110411867136404,4.4184123620506055,3.519561463531614,1.3815846776656429,1.2553871861118353,46.768760235352474,26.939761264643394,0.809800864583618,0.9450402144772094,3.9392705924499136
ID40520,40520,0,383.0,445.09183224430694,216.3865536061799,0.0,179.99612045288086,6,4.037542288920383,1,,3968.5710594315246,3723.0,1745.0,7943.0,1535837.0,1112.3047779993908,-0.21009603765051924,-1.8979463126319107,0.6156843758693437,-0.18350702172103747,6.988648071825481,2.761871914408849,0.6534796834582351,2.5304026719578454,51.21345092438596,38.180479393740605,0.44148011885611654,0.7373447946513866,5.335183442640339
ID47432,47432,0,347.0,456.12213136114093,60.50471941436745,0.0,2429.9476261138916,81,3.814328078546973,1,,4101.9271137026235,3935.0,2050.0,7268.0,1406961.0,1055.911049186844,-0.25146974780444703,-2.6101591556964845,0.01309760088553974,0.10002871269610886,5.577879013701283,2.9752470005908496,1.2334334503782984,1.874761662676605,45.707341563344535,33.97480259398637,0.49760179984584385,0.7689732142857133,5.025322765083262
ID43849,43849,0,348.0,443.9232863455868,145.3518127553995,0.0,1319.971549987793,44,3.8364083097516994,1,,4563.30459770115,4354.0,2328.0,7910.0,1588030.0,1222.5474793354736,-0.20926138661010682,-1.9756038855470066,0.029047122605610796,0.058005616186117444,4.181124141704269,3.606901539337851,0.001061933667950649,1.1592010749680273,46.23805089934834,25.177810613803274,0.9165865028654269,0.9803094233473982,3.7026972464683587
ID40522,40522,0,415.0,451.9790789295818,222.05824362336696,0.0,0.0,0,4.171305900917748,1,,3849.0831295843523,3769.0,2220.0,8048.0,1574275.0,945.8514697754907,-0.3098093382229306,-3.653337278479419,-0.14446402158366234,-0.1691706748262466,7.110723625511368,2.761310113853561,2.8133833763233334,2.575126781246587,54.663061608412185,37.42475929850998,0.49043988815529976,0.8340080971659913,5.061882265301099
ID46923,46923,0,347.0,454.69357969961413,67.74872570494206,0.0,2279.950859069824,76,3.811559055983433,1,,4094.9591836734694,3926.0,2083.0,7748.0,1404571.0,1089.4309199409151,-0.2841957973225134,-2.9847178523265363,0.004690262094260537,0.257221084209317,5.01236225743707,3.295504746476285,0.644029143831616,1.520969515457847,45.64100289634399,32.522227039680686,0.5422561524482147,0.7774011299435022,4.813962334063539
ID50509,50509,0,328.0,472.94854086473293,31.814216229482334,0.0,3209.930814743042,107,3.7275320026760226,1,,4024.6102719033233,3984.0,2016.0,7072.0,1332146.0,1052.7075865610823,-0.267202213058744,-2.7880591024797843,-0.27183844877264535,0.3731967291343938,4.358550317355094,3.725459291248302,1.0253722378943684,1.1699363693475389,43.650842886329016,31.157883819777684,0.565023604123616,0.7741176470588221,4.715976545309252
ID46414,46414,0,364.0,454.33206695572767,82.86529655331486,0.0,2069.95538520813,69,3.8964838376499404,1,,4148.571428571428,4156.0,2112.0,7567.0,1481040.0,1037.1348408814283,-0.2527273305607395,-2.7056178477922925,-0.13483677823677231,-0.10533379728537672,5.528658907093243,3.26952373305991,0.3979642619312658,1.6909676633296784,47.6975015733594,34.21307269894822,0.5120605691549397,0.779826464208244,4.953866111645566
ID51024,51024,0,306.0,460.77025449350003,13.158100916125502,0.0,3449.92564201355,115,3.6066067407174254,1,,4068.4155844155844,3929.0,2076.0,6818.0,1253072.0,997.2219830130817,-0.2891258029624847,-3.3186202773434506,-0.21841513925502154,0.07150350556200359,5.055319883101057,2.785477438975304,2.4851292679915553,1.8148845193880883,40.86461887230808,31.67088350338598,0.5119610949393522,0.794838709677419,4.954347357208806
ID49236,49236,0,332.0,462.8575230925487,45.882056777358486,0.0,2909.937280654907,97,3.736019752571107,1,,3922.7606060606063,3717.0,1916.0,7703.0,1294511.0,986.4091398342613,-0.28258900081248867,-3.1329389797710356,-0.2736038640263981,0.22170569628342626,4.368819408682923,3.708657979256373,1.900981410272713,1.1780054761369287,43.84985888733057,32.06470751099044,0.5359490416888155,0.786904761904763,4.842205120772309
ID50004,50004,0,336.0,471.62553396981826,41.25831489564675,0.0,3059.9340476989746,102,3.772579341465754,1,,4093.890855457227,4004.0,1863.0,6936.0,1387829.0,1032.5381162092783,-0.22354277739097744,-2.282986121828993,-0.3752917252902667,0.19159487799298516,5.750078936646586,2.970278760055189,1.5278365730561203,1.935871815795413,44.71226155833716,32.27330427203533,0.5394480606876606,0.7864644107351206,4.826475588416707
ID49751,49751,0,326.0,471.8802296936642,39.58210291069526,0.0,3089.933401107788,103,3.681933564622495,1,,4101.141509433963,4024.0,2005.0,7023.0,1304163.0,1049.410951840369,-0.23583070055184258,-2.412125575319638,-0.1631561858417709,0.07290783720529197,5.083076740496706,2.8473069385484817,1.4691916590871454,1.7852226156861013,42.58942421432105,33.76824652667922,0.469347612720512,0.7697841726618696,5.174371729050594
ID50520,50520,0,312.0,471.85388326112337,27.35396589881844,0.0,3269.929521560669,109,3.6212143612193075,1,,4043.2218649517686,3816.0,2087.0,7008.0,1257442.0,1062.0415302178528,-0.25030541279572305,-2.542154462825466,-0.09354941159902468,0.32163733758223817,4.1142481145355685,3.346569977360107,0.9034131170454452,1.2293925249939142,41.19631220731064,32.77988492876642,0.481785089864552,0.7791718946047693,5.107145775395887
ID47452,47452,0,342.0,455.78366340313386,61.76706752064789,0.0,2399.948272705078,80,3.783757378826525,1,,4109.321428571428,3985.0,2358.0,7645.0,1380732.0,999.9021135460081,-0.26818649880473283,-3.012167478028131,-0.11144965357354876,0.5181819537135592,5.492964144003139,3.184859669133498,1.1773404557118246,1.7247115146827192,44.97761622633897,33.3894789541413,0.5069755496083512,0.7669683257918567,4.978648031564824
ID40544,40544,0,395.0,447.7294398381075,219.51417605744234,0.0,119.9974136352539,4,4.053201852372453,1,,3923.6658097686377,3761.0,2077.0,8907.0,1526306.0,1054.3547527896278,-0.21628682793718568,-2.0540365672705794,0.6379209498706793,-0.6051212455659974,6.938317145966842,3.1016183855376775,0.25631126815705674,2.2369989739289147,51.611482926388845,42.17609806306496,0.3646056589391841,0.6387520525451549,5.87074517099164
ID45408,45408,0,389.0,455.7583965094516,111.79545621772098,0.0,1739.9624977111816,58,4.050596129279369,1,,3839.423076923077,3702.0,2388.0,7325.0,1497375.0,894.8242308371719,-0.2719955758453575,-3.2061663540261525,0.016165163609084213,-0.01331644864356102,6.155863786449908,2.7547907903746722,0.48204073261115354,2.234603007952072,51.54514425938843,33.64566714680753,0.5721887768042186,0.8390928725701924,4.686355867110579
ID51559,51559,0,317.0,463.0790227071512,4.777943375920098,0.0,3569.9230556488037,119,3.65892125440731,1,,3877.1297468354433,3710.0,2324.0,7377.0,1225173.0,1047.375710215972,-0.3539433631307891,-4.056028644405573,-0.3702838184338454,-0.148938860161064,5.0080882257667065,2.9576122486643173,0.0715838200251131,1.6932876268782027,42.05871487831692,31.377701906632208,0.5368137073819634,0.7944862155388464,4.8383037896933585
ID42601,42601,0,372.0,437.84298297479666,164.6429048096867,0.0,869.9812488555908,29,3.9716295643296897,1,,4275.368983957219,4254.0,1834.0,8249.0,1598988.0,1122.8219584373555,-0.24304048886886828,-2.4451115689557654,-0.013506407949583863,0.004953489964077843,5.207820265275531,3.0488118714241588,0.7554671343165721,1.708147463635681,49.554984249373575,29.76522434481305,0.7028762776864721,0.9396226415094331,4.228297039112176
ID45164,45164,0,385.0,456.7346425238901,122.6503100369771,0.0,1649.9644374847412,55,4.021821753082223,1,,4072.9479166666665,3977.0,2181.0,8140.0,1564012.0,1052.7630597353948,-0.2414606585454712,-2.4630684712959283,-0.050466926354084694,0.10254639549810722,5.8559920444121945,2.8879060182613583,-0.0683710452681799,2.0277640641289807,50.81541892238297,31.978021408952404,0.624456508402338,0.8482834994462896,4.485943855560334
ID44910,44910,0,369.0,456.88342130683026,119.50455292322363,0.0,1679.9637908935547,56,3.97694278351382,1,,3939.800531914894,3739.0,1689.0,7413.0,1481365.0,1027.063594317825,-0.2692276325907869,-2.8264701941619155,0.09964688392217862,0.12381587606393268,5.100217993633059,3.3568809162877042,0.1816686470562557,1.5193324162577893,49.687661583374506,34.349061026241685,0.5292107812283745,0.7976570820021297,4.872934686409833
ID46704,46704,0,344.0,454.1023155452728,76.49663262798393,0.0,2159.9534454345703,72,3.8032398920685733,1,,4063.3567251461986,3912.0,2263.0,7533.0,1389668.0,971.2204380243265,-0.2726949183893894,-3.1373108887204992,0.22356525816955566,0.02147891125030675,5.431413888515504,3.133847409035452,0.7567854104246005,1.733145612915214,45.44198689534248,32.83492879844105,0.5296573683858672,0.7775255391600463,4.870879915633434
ID42100,42100,0,396.0,439.9810511818253,166.87719710488,0.0,839.9818954467773,28,4.079167536581538,1,,4199.210659898477,4110.0,2004.0,7859.0,1654489.0,1185.306828911697,-0.2408562618122861,-2.2480232518911154,-0.09229602430238859,-0.31390750957252744,5.080450385593645,3.5421019441769603,1.0259900787196525,1.4343038302287299,52.27486959639407,29.200120462878665,0.7704306215404392,0.9259694477085791,4.0386680997422
ID43892,43892,0,340.0,450.5318859184795,144.63065488031685,0.0,1379.97025680542,46,3.79211928378469,1,,4520.184210526316,4483.0,1537.0,8807.0,1545903.0,1355.1009803135464,-0.21144048348428224,-1.7888261543263795,0.04809545664967194,0.08622735465269457,4.814943114301331,3.171223488253321,0.2351605192340498,1.5183234900146867,45.17663222734045,26.78274654798142,0.7914317948839122,0.9367262723521325,3.984723446275615
ID47225,47225,0,351.0,453.97282059013133,71.65748469820356,0.0,2219.9521522521973,74,3.8528854434549404,1,,4091.6524216524217,3888.0,2100.0,7785.0,1436170.0,1077.2978916787818,-0.2627256234378589,-2.7068625934165094,0.34960575800971977,0.3247897419806198,5.300661904414686,3.33350114962704,0.6844451728138847,1.5901185169855834,46.636082901351344,32.789507047995976,0.5450823937206494,0.7934537246049668,4.801465965610514
ID50041,50041,0,332.0,472.4996586497139,34.2117783313384,0.0,3179.9314613342285,106,3.755749907328641,1,,4023.343373493976,3890.0,2424.0,7075.0,1335750.0,1045.769129430947,-0.25446443496675153,-2.626273814241888,-0.37486868345710456,-0.3154332621644641,5.398561847142977,3.34992161521588,1.1693744866370333,1.6115487068777505,44.31422955633414,32.282530588126235,0.5343402935653037,0.8087167070217918,4.849488900430373
ID45694,45694,0,352.0,455.3537800150429,94.91876201129494,0.0,1919.9586181640625,64,3.8665627510877925,1,,3939.129943502825,3733.0,2140.0,6908.0,1394452.0,1001.0461214022566,-0.28467001949091625,-3.1319261981866737,-0.6310839996199437,-0.0195299666163675,5.859749198549049,3.0543084445724085,0.5416334299926301,1.9185191361278482,46.96777623635402,30.653463064400626,0.6281317853220428,0.8773234200743489,4.472800695070898
ID41599,41599,0,440.0,442.72874977353274,199.53462528695914,0.0,419.9909477233887,14,4.286156854571097,1,,3776.8551724137933,3617.0,1956.0,6720.0,1642932.0,921.3127654035486,-0.29031528981759563,-3.353958612147351,0.038205409916838656,0.06666244248865269,6.751594623335107,2.8197235485383167,1.2949324433568785,2.394417221090694,57.71464029043504,33.69769731968312,0.6386977808119488,0.9497816593886447,4.435649571955021
ID42367,42367,0,376.0,440.40287252858593,171.05450841138926,0.0,809.9825420379639,27,3.9663092276287117,1,,4164.893048128342,4072.0,1711.0,8149.0,1557670.0,1193.5776258175863,-0.26185229490302847,-2.4756901604532793,-0.07219106183718499,-0.1079118240708625,5.710628018008099,2.7987565957098224,1.295194989459993,2.0404161000502317,49.422306915372744,32.374665419901405,0.5925463123886956,0.9406565656565656,4.605150015414269
ID43139,43139,0,354.0,439.4607910575746,147.42637217883748,0.0,1079.9767227172852,36,3.8774698609105487,1,,4548.483146067416,4528.0,2227.0,7708.0,1619260.0,1164.2131029201314,-0.20726129198127008,-2.042924134728711,0.015075287004401458,-0.2867348360841147,4.750524518715029,3.454064813162009,1.3077150024099327,1.3753431900330153,47.23313090435608,26.52350041306254,0.8437133482627335,0.9740082079343358,3.859290513933337
ID44419,44419,0,348.0,458.1571646339388,133.42883021966057,0.0,1529.9670238494873,51,3.8226231113489786,1,,4384.395348837209,4219.0,2147.0,7951.0,1508232.0,1122.9218865799296,-0.24181668920578653,-2.4905898147566417,0.1360140174090658,0.025515353997964733,4.571337203876925,3.3423902293607988,-0.07748610925434707,1.3676850667287737,45.90635756434591,27.322475242556504,0.772756411180442,0.9226666666666664,4.032585865665413
ID50308,50308,0,318.0,472.9681917288476,28.934007033437997,0.0,3239.9301681518555,108,3.670445444373702,1,,4001.5705329153607,3851.0,2246.0,6587.0,1276501.0,986.6420883864123,-0.2485303698048096,-2.68267996912197,-0.19423175051269587,0.42628806780699136,4.527101431516733,3.5320979426720784,0.9658878920947851,1.2817032554006476,42.324069546319066,33.12953208786925,0.48458133182733953,0.742724097788127,5.092389246770655
ID49542,49542,0,334.0,469.6123852441857,45.12901209160449,0.0,2999.9353408813477,100,3.7753769535235397,1,,3922.050445103858,3827.0,1962.0,6780.0,1321731.0,914.1061958704088,-0.27304956839407174,-3.22317001307172,-0.1884557842177752,0.23564372039432013,5.733599177816161,2.6970589454760177,-1.5075506802225918,2.1258709185550293,44.77860022533763,32.74872681138731,0.5246764080985095,0.8181818181818177,4.893945894380648
ID41864,41864,0,375.0,444.11898906030217,181.91751098493629,0.0,629.986421585083,21,3.9848993292140023,1,,4326.536,4173.0,1536.0,7655.0,1622451.0,1018.5307879227436,-0.23938895689576942,-2.673853704868912,-0.05516228836475587,-0.009583791552121825,5.9484179339844205,2.7724730633906773,0.6816387689886397,2.1455277645545916,49.88667758437606,31.541422972093116,0.6301325013648916,0.9082125603864736,4.465694317712883
ID42633,42633,0,377.0,438.0516122602886,157.9322150684855,0.0,929.9799556732178,31,3.990194878831766,1,,4319.173333333333,4229.0,2036.0,7692.0,1619690.0,1177.2618141119383,-0.21899157198077243,-2.0574498209513843,-0.03209404435127993,-0.06384661073332376,5.15588267811021,3.189419264827174,1.122095323004029,1.6165584546908396,50.01935491837711,28.006513070955766,0.8013640748737478,0.9520202020202018,3.9599526905195868
